Kateg¢riaazonos°t¢;Kateg¢ria;ID;MegnevezÇs;MegnevezÇs a nyugt†n;Cikksz†m;Vonalk¢d;Elad†si †r, Ft;BeszerzÇsi †r, Ft;MÇrÇsi egysÇg ÇrtÇkes°tÇskor;MÇrtÇkegysÇg felhaszn†l†skor;Felhaszn†lhat¢ menyisÇgi egysÇg (KiszerelÇs);Nett¢ tîmeg, g.;Brutt¢ tîmeg, g.;Kritikus mennyisÇg;Kiv†nt mennyisÇg;MegjegyzÇs
946704;Aphro Nails;23296282;Egyszer haszn†latos sz†jmaszk 3 rÇteg˚ (50db/doboz);Egyszer haszn†latos sz†jmaszk 3 rÇteg˚ (50db/doboz);ms002;;17850;11900;db.;db.;50;0;0;0;0;
946704;Aphro Nails;23296286;Egyszer haszn†latos sz†jmaszk 3 rÇteg˚ (5db);Egyszer haszn†latos sz†jmaszk 3 rÇteg˚ (5db);ak047-z;;2240;1490;db.;db.;5;0;0;0;0;
946704;Aphro Nails;23296289;Egyszerhaszn†latos f¢lia kîtÇny (100db);Egyszerhaszn†latos f¢lia kîtÇny (100db);aph996;;8990;5990;db.;db.;100;0;0;0;0;
946704;Aphro Nails;23296292;Elhaszn†lt szike gy˚jtã doboz NAGY 600ml;Elhaszn†lt szike gy˚jtã doboz NAGY 600ml;ms099;;2840;1890;db.;ml;600;0;0;0;0;
946704;Aphro Nails;23296295;Erlinda Benãtt kîrîm kezelã pedik˚r eszkîz (recÇs vÇgekkel);Erlinda Benãtt kîrîm kezelã pedik˚r eszkîz (recÇs vÇgekkel);erl020;;4340;2890;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296298;Erlinda Benãtt kîrîm kiemelã pedik˚r eszkîz;Erlinda Benãtt kîrîm kiemelã pedik˚r eszkîz;erl019;;4340;2890;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296301;Erlinda egyenes pedik˚rîs kîrîmcs°pã 115;Erlinda egyenes pedik˚rîs kîrîmcs°pã 115;erl014;;20240;13490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296304;Erlinda ker†mia kîrîmreszelã (szÅrke-fehÇr) 100/180;Erlinda ker†mia kîrîmreszelã (szÅrke-fehÇr) 100/180;ak069ff;;4340;2890;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296307;Erlinda ker†mia kîrîmreszelã (szÅrke-s†rga) 100/180;Erlinda ker†mia kîrîmreszelã (szÅrke-s†rga) 100/180;ak069fs;;4340;2890;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296309;Erlinda klasszikus bãrv†g¢ oll¢ rozsdamentes;Erlinda klasszikus bãrv†g¢ oll¢ rozsdamentes;erl65030;;7490;4990;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296312;Erlinda kîrîmv†g¢ oll¢ rozsdamentes;Erlinda kîrîmv†g¢ oll¢ rozsdamentes;erl60030;;7490;4990;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296315;Erlinda Nail Fit kîrîmcsipesz;Erlinda Nail Fit kîrîmcsipesz;erl045;;2090;1390;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296318;Erlinda Romeo ker†mia sarokreszelã fehÇr;Erlinda Romeo ker†mia sarokreszelã fehÇr;erl999fe;;5540;3690;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296321;Erlinda Romeo ker†mia sarokreszelã kÇk;Erlinda Romeo ker†mia sarokreszelã kÇk;erl999k;;5540;3690;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296324;Erlinda Romeo ker†mia sarokreszelã lime;Erlinda Romeo ker†mia sarokreszelã lime;erl999l;;5540;3690;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296335;Erlinda Romeo ker†mia sarokreszelã magenta;Erlinda Romeo ker†mia sarokreszelã magenta;erl999m;;5540;3690;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296338;Erlinda szemîldîkcsipesz ferde 95mm;Erlinda szemîldîkcsipesz ferde 95mm;erl996;;3300;2200;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296342;Erlinda szikenyÇl pedik˚r szikÇhez mÇret: 3;Erlinda szikenyÇl pedik˚r szikÇhez mÇret: 3;erl72330;;3750;2500;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296345;Erlinda szikenyÇl pedik˚r szikÇhez mÇret: 4;Erlinda szikenyÇl pedik˚r szikÇhez mÇret: 4;erl72430;;3750;2500;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296347;Erlinda toronyhegyes bãrv†g¢ oll¢ rozsdamentes;Erlinda toronyhegyes bãrv†g¢ oll¢ rozsdamentes;erl67030;;7490;4990;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296350;Erlinda Ty£kszem kiemelã pedik˚r eszkîz;Erlinda Ty£kszem kiemelã pedik˚r eszkîz;erl018;;4340;2890;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296354;Eszkîztart¢ doboz m˚anyag (†tl†tsz¢);Eszkîztart¢ doboz m˚anyag (†tl†tsz¢);ak036;;1040;690;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296358;FehÇr kÇzt†maszos 3 ventil†toros porelsz°v¢ porzs†kkal 40W;FehÇr kÇzt†maszos 3 ventil†toros porelsz°v¢ porzs†kkal 40W;gep024;;23990;15990;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296361;FehÇr m˚bãr pedik˚rîs l†btart¢;FehÇr m˚bãr pedik˚rîs l†btart¢;szb715;;26850;17900;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296364;Fekete sz°n˚ kîrîmmatrica (cseresznyÇs †lom);Fekete sz°n˚ kîrîmmatrica (cseresznyÇs †lom);km008;;590;390;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296368;Fekete Åveggyîngy;Fekete Åveggyîngy;ug19;;380;250;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296371;Fenãsz°j (marhabãr);Fenãsz°j (marhabãr);re018;;4350;2900;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296375;Fertãtlen°tã k†d FEHêR;Fertãtlen°tã k†d FEHêR;pk158;;3750;2500;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296378;Fertãtlen°tã k†d nagy profi;Fertãtlen°tã k†d nagy profi;ms003;;10490;6990;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296381;Fertãtlen°tã poh†rka frÇzekhez;Fertãtlen°tã poh†rka frÇzekhez;ms359;;5240;3490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296384;Filemon fehÇr m˚bãr g†zrug¢s munkaszÇk;Filemon fehÇr m˚bãr g†zrug¢s munkaszÇk;psz771;;71850;47900;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296388;Footness Cooling gel l†bfriss°tã gÇl nehÇz l†b ellen 75ml;Footness Cooling gel l†bfriss°tã gÇl nehÇz l†b ellen 75ml;fn30205;;1940;1290;db.;ml;75;0;0;0;0;
946704;Aphro Nails;23296391;Footness Foot Scrub l†b peeling 75ml;Footness Foot Scrub l†b peeling 75ml;fn302ZZ;;1940;1290;db.;ml;75;0;0;0;0;
946704;Aphro Nails;23296394;Footness l†bspray teafa olaj kivonattal 125ml;Footness l†bspray teafa olaj kivonattal 125ml;fn30202;;3890;2590;db.;ml;125;0;0;0;0;
946704;Aphro Nails;23296398;Footness sarok†pol¢ krÇm 75ml (10% urea);Footness sarok†pol¢ krÇm 75ml (10% urea);fn302YY;;1940;1290;db.;ml;75;0;0;0;0;
946704;Aphro Nails;23296400;Footness sarokpuh°t¢ urea krÇm 50ml (25% urea);Footness sarokpuh°t¢ urea krÇm 50ml (25% urea);fn30203;;1940;1290;db.;ml;50;0;0;0;0;
946704;Aphro Nails;23296405;Footness Soft Deo cream l†b hidrat†l¢ krÇm 75ml;Footness Soft Deo cream l†b hidrat†l¢ krÇm 75ml;fn30204;;1940;1290;db.;ml;75;0;0;0;0;
946704;Aphro Nails;23296408;Footness szalicilsavas l†bkrÇm bãrkemÇnyedÇs ellen 30ml;Footness szalicilsavas l†bkrÇm bãrkemÇnyedÇs ellen 30ml;fn30206;;1940;1290;db.;ml;30;0;0;0;0;
946704;Aphro Nails;23296412;Francia kîrîm festã sablon;Francia kîrîm festã sablon;di777;;440;290;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296416;FrÇz tiszt°t¢ kis kefe (dr¢t);FrÇz tiszt°t¢ kis kefe (dr¢t);aph998;;2840;1890;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296419;FrÇztart¢ doboz + tart¢ (16db-os);FrÇztart¢ doboz + tart¢ (16db-os);pp0733;;2990;1990;db.;db.;16;0;0;0;0;
946704;Aphro Nails;23296423;FrÇztart¢ dobozka (12db-os);FrÇztart¢ dobozka (12db-os);pp5867;;2240;1490;db.;db.;12;0;0;0;0;
946704;Aphro Nails;23296425;FrÇztart¢ dobozka FEHêR kicsi (48db-os);FrÇztart¢ dobozka FEHêR kicsi (48db-os);pk478;;3740;2490;db.;db.;48;0;0;0;0;
946704;Aphro Nails;23296429;FrÇztart¢ dobozka NAGY (48db-os);FrÇztart¢ dobozka NAGY (48db-os);ms004;;4490;2990;db.;db.;48;0;0;0;0;
946704;Aphro Nails;23296433;FrÇztart¢ dobozka îsszecsukhat¢ fehÇr 30dbos;FrÇztart¢ dobozka îsszecsukhat¢ fehÇr 30dbos;pp0029;;4490;2990;db.;db.;30;0;0;0;0;
946704;Aphro Nails;23296437;Galina eszkîzkocsi 1 fi¢kos + 2 polcos;Galina eszkîzkocsi 1 fi¢kos + 2 polcos;szb003;;85350;56900;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296439;GÇpi pedik˚r - kezdjÅk az alapokkal (R¢th êva);GÇpi pedik˚r - kezdjÅk az alapokkal (R¢th êva);gpk01;;5850;3900;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296441;Gyakorl¢ujj tipes technik†hoz;Gyakorl¢ujj tipes technik†hoz;gep027;;290;190;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296445;Gyanta leh£z¢ cs°k, 100db;Gyanta leh£z¢ cs°k, 100db;gep022;;1490;990;db.;db.;100;0;0;0;0;
946704;Aphro Nails;23296448;Gyanta patron (classic);Gyanta patron (classic);gep021;;890;590;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296451;Gyanta patron (r¢zsasz°n);Gyanta patron (r¢zsasz°n);gep021p;;890;590;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296454;Gyanta patron (zîld);Gyanta patron (zîld);gep021z;;890;590;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296457;Gyantameleg°tã gÇp pink 1 patronos;Gyantameleg°tã gÇp pink 1 patronos;gep888;;5990;3990;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296461;Gyant†z¢ kÇszlet (elektromos);Gyant†z¢ kÇszlet (elektromos);gep046;;8240;5490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296465;Haidu fenãkã HCZ4000;Haidu fenãkã HCZ4000;re026;;7040;4690;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296468;Hapla întapad¢s kîtszer lap 5mm (22,5x45cm);Hapla întapad¢s kîtszer lap 5mm (22,5x45cm);hpl20440;;3440;2290;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296474;HigiÇnia a szÇpsÇgszalonban - (R¢th êva);HigiÇnia a szÇpsÇgszalonban - (R¢th êva);hgk01;;5850;3900;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296478;Jap†n manik˚r kÇszlet (pink);Jap†n manik˚r kÇszlet (pink);an5874;;14240;9490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296482;JD 500 m˚kîrîm csiszol¢gÇp (EZöST) 35W;JD 500 m˚kîrîm csiszol¢gÇp (EZöST) 35W;jd500e;;37350;24900;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296485;JD 8500 m˚kîrîm csiszol¢gÇp 65W;JD 8500 m˚kîrîm csiszol¢gÇp 65W;jd8500;;62850;41900;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296487;JD 8500B m˚kîrîm csiszol¢gÇp 65W;JD 8500B m˚kîrîm csiszol¢gÇp 65W;jd8500b;;67350;44900;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296490;JD102 akkumul†toros m˚kîrîm csiszol¢gÇp 35W;JD102 akkumul†toros m˚kîrîm csiszol¢gÇp 35W;jd102;;35850;23900;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296494;Karion nyerges fehÇr m˚bãr g†zrug¢s munkaszÇk;Karion nyerges fehÇr m˚bãr g†zrug¢s munkaszÇk;psz699;;67350;44900;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296498;KÇk Åveggyîngy;KÇk Åveggyîngy;ug008;;380;250;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296501;KÇtvÇg˚ akril zselÇ ecset fekete;KÇtvÇg˚ akril zselÇ ecset fekete;an0829;;2540;1690;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296504;Kis ty£kszem kÇs rozsdamentes pedik˚r eszkîz;Kis ty£kszem kÇs rozsdamentes pedik˚r eszkîz;pp5836;;3440;2290;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296506;KN95 sz†jmaszk (FFP2) 1db;KN95 sz†jmaszk (FFP2) 1db;kn95db;;2090;1390;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296508;"Kolinsky ecset silver line ""8""";"Kolinsky ecset silver line ""8""";ap015;;4040;2690;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296510;Kîr alak£ peeling kefe;Kîr alak£ peeling kefe;aph099;;1190;790;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296512;Kîr lencse rozsdamentes pedik˚r eszkîz;Kîr lencse rozsdamentes pedik˚r eszkîz;pp5838;;3440;2290;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296514;Kîrîmcsiszol¢ gy˚r˚ tart¢ sz†r;Kîrîmcsiszol¢ gy˚r˚ tart¢ sz†r;gep014;;1040;690;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296515;Kîrîmd°sz°tã ecset 5/0;Kîrîmd°sz°tã ecset 5/0;an281;;1940;1290;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296517;Kîrîmd°sz°tã ecset kÇszlet 15 db-os;Kîrîmd°sz°tã ecset kÇszlet 15 db-os;di019;;5850;3900;db.;db.;15;0;0;0;0;
946704;Aphro Nails;23296519;Kîrîmd°sz°tã ecset kÇszlet 3db-os (†tl†tsz¢ nyel˚);Kîrîmd°sz°tã ecset kÇszlet 3db-os (†tl†tsz¢ nyel˚);an5730;;1490;990;db.;db.;3;0;0;0;0;
946704;Aphro Nails;23296521;Kîrîmd°sz°tã ecset kÇszlet 5db-os;Kîrîmd°sz°tã ecset kÇszlet 5db-os;an5764;;3740;2490;db.;db.;5;0;0;0;0;
946704;Aphro Nails;23296522;Kîrîmd°sz°tã kagyl¢d°sz (cikkcakk);Kîrîmd°sz°tã kagyl¢d°sz (cikkcakk);di108;;380;250;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296523;Kîrîmd°sz°tã kagyl¢d°sz (delfin);Kîrîmd°sz°tã kagyl¢d°sz (delfin);di105;;380;250;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296524;Kîrîmd°sz°tã kagyl¢d°sz (felhã);Kîrîmd°sz°tã kagyl¢d°sz (felhã);di107;;380;250;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296525;Kîrîmd°sz°tã kagyl¢d°sz (kacsa);Kîrîmd°sz°tã kagyl¢d°sz (kacsa);di103;;380;250;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296527;Kîrîmd°sz°tã kagyl¢d°sz (tulip†n);Kîrîmd°sz°tã kagyl¢d°sz (tulip†n);di102;;380;250;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296528;Kîrîmd°sz°tã szalag - Çgsz°nkÇk;Kîrîmd°sz°tã szalag - Çgsz°nkÇk;fsz007;;380;250;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296529;Kîrîmd°sz°tã szalag - pink;Kîrîmd°sz°tã szalag - pink;fsz004;;380;250;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296531;Kîrîmd°sz°tã szalag - piros;Kîrîmd°sz°tã szalag - piros;fsz005;;380;250;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296534;Kîrîmd°sz°tã t˚ szett fanyel˚ 5db-os;Kîrîmd°sz°tã t˚ szett fanyel˚ 5db-os;an03020;;1490;990;db.;db.;5;0;0;0;0;
946704;Aphro Nails;23296537;Kîrîmkapar¢ rozsdamentes pedik˚r eszkîz;Kîrîmkapar¢ rozsdamentes pedik˚r eszkîz;pp5840;;3440;2290;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296538;Kîrîmlakk jav°t¢ ceruza (sz°nes);Kîrîmlakk jav°t¢ ceruza (sz°nes);di021;;1190;790;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296540;Kîrîmlakk lemos¢ 1000ml (illatos°tott);Kîrîmlakk lemos¢ 1000ml (illatos°tott);fe019;;3590;2390;db.;ml;1000;0;0;0;0;
946704;Aphro Nails;23296543;Kîrîmlakk lemos¢ 100ml (illatos°tott);Kîrîmlakk lemos¢ 100ml (illatos°tott);fe018;;890;590;db.;ml;100;0;0;0;0;
946704;Aphro Nails;23296559;Kîrîmmatrica (vir†gos);Kîrîmmatrica (vir†gos);km016;;590;390;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296561;Kîrîmmatrica Abstract F772;Kîrîmmatrica Abstract F772;f772;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296564;Kîrîmmatrica Artistic leaves F746;Kîrîmmatrica Artistic leaves F746;kmf746;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296567;Kîrîmmatrica Austronaut CA742;Kîrîmmatrica Austronaut CA742;kmca742;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296570;Kîrîmmatrica Autumn day YZWS208;Kîrîmmatrica Autumn day YZWS208;yzws208;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296575;Kîrîmmatrica Autumn YZWS206;Kîrîmmatrica Autumn YZWS206;yzws206;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296578;Kîrîmmatrica Baby Deer YZW3146;Kîrîmmatrica Baby Deer YZW3146;yzw3146;;590;390;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296581;Kîrîmmatrica Beautiful Flowers CJ012;Kîrîmmatrica Beautiful Flowers CJ012;kmcj012;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296584;Kîrîmmatrica Beautiful Flowers Colorful CJ012SZ;Kîrîmmatrica Beautiful Flowers Colorful CJ012SZ;cj012sz;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296586;Kîrîmmatrica Blue Jungle F759;Kîrîmmatrica Blue Jungle F759;f759;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296589;Kîrîmmatrica Bohemian Flower F731;Kîrîmmatrica Bohemian Flower F731;kmf731;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296592;Kîrîmmatrica Brown Leaves F784;Kîrîmmatrica Brown Leaves F784;f784;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296595;Kîrîmmatrica Brown Life F771;Kîrîmmatrica Brown Life F771;f771;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296598;Kîrîmmatrica Butterfly F749;Kîrîmmatrica Butterfly F749;kmf749;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296601;Kîrîmmatrica Cactus girl YZW3145;Kîrîmmatrica Cactus girl YZW3145;yzw3145;;590;390;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296604;Kîrîmmatrica Cartoon CA733;Kîrîmmatrica Cartoon CA733;kmca733;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296607;Kîrîmmatrica Cherry blossom CA769;Kîrîmmatrica Cherry blossom CA769;ca769;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296610;Kîrîmmatrica Classic flower F733;Kîrîmmatrica Classic flower F733;kmf733;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296613;Kîrîmmatrica Colorful leaves F735;Kîrîmmatrica Colorful leaves F735;kmf735;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296616;Kîrîmmatrica Day and night YZW3141;Kîrîmmatrica Day and night YZW3141;yzw3141;;590;390;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296619;Kîrîmmatrica Dia De Los Muertos YZWS204;Kîrîmmatrica Dia De Los Muertos YZWS204;yzws204;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296622;Kîrîmmatrica Exotic Fruits F940;Kîrîmmatrica Exotic Fruits F940;f940;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296625;Kîrîmmatrica Face of Cartoon CA734;Kîrîmmatrica Face of Cartoon CA734;ca734;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296628;Kîrîmmatrica Find your shells ZS204;Kîrîmmatrica Find your shells ZS204;zs204;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296630;Kîrîmmatrica Flamingo YZW3151;Kîrîmmatrica Flamingo YZW3151;yzw3151;;590;390;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296632;Kîrîmmatrica Flawsome F790;Kîrîmmatrica Flawsome F790;f790;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296634;Kîrîmmatrica Flower Mania ca764;Kîrîmmatrica Flower Mania ca764;ca764;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296637;Kîrîmmatrica Flowers F750;Kîrîmmatrica Flowers F750;kmf750;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296640;Kîrîmmatrica Forest Leafs CJ013;Kîrîmmatrica Forest Leafs CJ013;kmcj013;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296643;Kîrîmmatrica Forest Leafs Colorful CJ013SZ;Kîrîmmatrica Forest Leafs Colorful CJ013SZ;cj013sz;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296646;Kîrîmmatrica Fruits F764;Kîrîmmatrica Fruits F764;kmf764;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296649;Kîrîmmatrica Funny Fishes ZS205;Kîrîmmatrica Funny Fishes ZS205;zs205;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296653;Kîrîmmatrica Girl in Town CA737;Kîrîmmatrica Girl in Town CA737;kmca737;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296656;Kîrîmmatrica Glow Butterfly CY009;Kîrîmmatrica Glow Butterfly CY009;kmcy009;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296658;Kîrîmmatrica Glow Christmas tree CY021;Kîrîmmatrica Glow Christmas tree CY021;kmcy021;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296661;Kîrîmmatrica Glow Flying magic CY005;Kîrîmmatrica Glow Flying magic CY005;kmcy005;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296664;Kîrîmmatrica Glow Halloween CY010;Kîrîmmatrica Glow Halloween CY010;kmcy010;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296667;Kîrîmmatrica Glow XMAS CY020;Kîrîmmatrica Glow XMAS CY020;kmcy020;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296669;Kîrîmmatrica Gold Flowers CJ015;Kîrîmmatrica Gold Flowers CJ015;kmcj015;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296673;Kîrîmmatrica Gold Flowers Colorful CJ015SZ;Kîrîmmatrica Gold Flowers Colorful CJ015SZ;cj015sz;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296676;Kîrîmmatrica Golden Garden CJ011;Kîrîmmatrica Golden Garden CJ011;kmcj011;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296678;Kîrîmmatrica Golden Garden Colorful CJ011SZ;Kîrîmmatrica Golden Garden Colorful CJ011SZ;cj011sz;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296682;Kîrîmmatrica Green field CA767;Kîrîmmatrica Green field CA767;ca767;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296685;Kîrîmmatrica Green garden F758;Kîrîmmatrica Green garden F758;kmf758;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296687;Kîrîmmatrica Happy New Year CA720;Kîrîmmatrica Happy New Year CA720;kmca720;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296690;Kîrîmmatrica Hello Autumn Colorful CJ014SZ;Kîrîmmatrica Hello Autumn Colorful CJ014SZ;cj014sz;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296693;Kîrîmmatrica Hello Autumn Gold CJ014;Kîrîmmatrica Hello Autumn Gold CJ014;cj014;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296696;Kîrîmmatrica Hello Autumn YZWS015;Kîrîmmatrica Hello Autumn YZWS015;yzws015;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296699;Kîrîmmatrica Ice Flower CJ024;Kîrîmmatrica Ice Flower CJ024;kmcj024;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296702;Kîrîmmatrica Ice Flower Red CJ024P;Kîrîmmatrica Ice Flower Red CJ024P;cj024p;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296704;Kîrîmmatrica Indoor plant F760;Kîrîmmatrica Indoor plant F760;kmf760;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296706;Kîrîmmatrica Iridescent XF3403;Kîrîmmatrica Iridescent XF3403;xf3403;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296708;Kîrîmmatrica Lady CA739;Kîrîmmatrica Lady CA739;ca739;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296709;Kîrîmmatrica Leaf Mania CJ010;Kîrîmmatrica Leaf Mania CJ010;kmcj010;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296711;Kîrîmmatrica Leaf mania Colorful CJ010SZ;Kîrîmmatrica Leaf mania Colorful CJ010SZ;cj010sz;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296713;Kîrîmmatrica Letters F742;Kîrîmmatrica Letters F742;f742;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296715;Kîrîmmatrica Life in Paris CA741;Kîrîmmatrica Life in Paris CA741;ca741;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296717;Kîrîmmatrica Little Nightmare ca732;Kîrîmmatrica Little Nightmare ca732;ca732;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296719;Kîrîmmatrica Lovely CJ017;Kîrîmmatrica Lovely CJ017;kmcj017;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296721;Kîrîmmatrica Lovely Colorful CJ017SZ;Kîrîmmatrica Lovely Colorful CJ017SZ;cj017sz;;740;490;db.;db.;1;0;0;0;0;
946704;Aphro Nails;23296722;Kîrîmmatrica Meadow Flowers F848;Kîrîmmatrica Meadow Flowers F848;F848;;740;490;db.;db.;1;0;0;0;0;
